trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
4808,19:16:00,19:16:00,38300,12,0,0,13.0083
4808,19:20:00,19:20:00,38299,13,0,0,15.0920
4808,19:24:00,19:24:00,38298,14,0,0,17.7040
4808,19:26:00,19:26:00,38297,15,0,0,18.2436
4808,19:32:00,19:32:00,38296,16,0,0,21.5413
4808,19:35:00,19:35:00,38295,17,0,0,23.7210
4808,19:40:00,19:40:00,38294,18,0,0,27.5676
4808,19:46:00,19:46:00,38293,19,0,0,32.5975
4808,19:48:00,19:48:00,38292,20,0,0,33.0598
4808,19:51:00,19:51:00,38291,21,0,0,33.5438
4809,19:14:00,19:14:00,38310,1,0,0,0.0000
4809,19:16:00,19:16:00,38309,2,0,0,0.3439
4809,19:18:00,19:18:00,38308,3,0,0,0.7248
4809,19:22:00,19:22:00,38307,4,0,0,1.1496
4809,19:27:00,19:27:00,38306,5,0,0,3.7875
4809,19:29:00,19:29:00,43288,6,0,0,5.3483
4809,19:32:00,19:32:00,38305,7,0,0,6.9223
4809,19:35:00,19:35:00,38304,8,0,0,8.1888
4809,19:37:00,19:37:00,38303,9,0,0,8.6960
4809,19:39:00,19:39:00,38302,10,0,0,9.5701
4809,19:44:00,19:44:00,38301,11,0,0,12.2439
4809,19:46:00,19:46:00,38300,12,0,0,13.0083
4809,19:50:00,19:50:00,38299,13,0,0,15.0920
4809,19:54:00,19:54:00,38298,14,0,0,17.7040
4809,19:56:00,19:56:00,38297,15,0,0,18.2436
4809,20:02:00,20:02:00,38296,16,0,0,21.5413
4809,20:05:00,20:05:00,38295,17,0,0,23.7210
4809,20:10:00,20:10:00,38294,18,0,0,27.5676
4809,20:16:00,20:16:00,38293,19,0,0,32.5975
4809,20:18:00,20:18:00,38292,20,0,0,33.0598
4809,20:21:00,20:21:00,38291,21,0,0,33.5438
4810,19:44:00,19:44:00,38310,1,0,0,0.0000
4810,19:46:00,19:46:00,38309,2,0,0,0.3439
4810,19:48:00,19:48:00,38308,3,0,0,0.7248
4810,19:52:00,19:52:00,38307,4,0,0,1.1496
4810,19:57:00,19:57:00,38306,5,0,0,3.7875
4810,19:59:00,19:59:00,43288,6,0,0,5.3483
4810,20:02:00,20:02:00,38305,7,0,0,6.9223
4810,20:05:00,20:05:00,38304,8,0,0,8.1888
4810,20:07:00,20:07:00,38303,9,0,0,8.6960
4810,20:09:00,20:09:00,38302,10,0,0,9.5701
4810,20:14:00,20:14:00,38301,11,0,0,12.2439
4810,20:16:00,20:16:00,38300,12,0,0,13.0083
4810,20:20:00,20:20:00,38299,13,0,0,15.0920
4810,20:24:00,20:24:00,38298,14,0,0,17.7040
4810,20:26:00,20:26:00,38297,15,0,0,18.2436
4810,20:32:00,20:32:00,38296,16,0,0,21.5413
4810,20:35:00,20:35:00,38295,17,0,0,23.7210
4810,20:40:00,20:40:00,38294,18,0,0,27.5676
4810,20:46:00,20:46:00,38293,19,0,0,32.5975
4810,20:48:00,20:48:00,38292,20,0,0,33.0598
4810,20:51:00,20:51:00,38291,21,0,0,33.5438
4811,20:14:00,20:14:00,38310,1,0,0,0.0000
4811,20:16:00,20:16:00,38309,2,0,0,0.3439
4811,20:18:00,20:18:00,38308,3,0,0,0.7248
4811,20:22:00,20:22:00,38307,4,0,0,1.1496
4811,20:27:00,20:27:00,38306,5,0,0,3.7875
4811,20:29:00,20:29:00,43288,6,0,0,5.3483
4811,20:32:00,20:32:00,38305,7,0,0,6.9223
4811,20:35:00,20:35:00,38304,8,0,0,8.1888
4811,20:37:00,20:37:00,38303,9,0,0,8.6960
4811,20:39:00,20:39:00,38302,10,0,0,9.5701
4811,20:44:00,20:44:00,38301,11,0,0,12.2439
4811,20:46:00,20:46:00,38300,12,0,0,13.0083
4811,20:50:00,20:50:00,38299,13,0,0,15.0920
4811,20:54:00,20:54:00,38298,14,0,0,17.7040
4811,20:56:00,20:56:00,38297,15,0,0,18.2436
4811,21:02:00,21:02:00,38296,16,0,0,21.5413
4811,21:05:00,21:05:00,38295,17,0,0,23.7210
4811,21:10:00,21:10:00,38294,18,0,0,27.5676
4811,21:16:00,21:16:00,38293,19,0,0,32.5975
4811,21:18:00,21:18:00,38292,20,0,0,33.0598
4811,21:21:00,21:21:00,38291,21,0,0,33.5438
4812,20:59:00,20:59:00,38310,1,0,0,0.0000
4812,21:01:00,21:01:00,38309,2,0,0,0.3439
4812,21:03:00,21:03:00,38308,3,0,0,0.7248
4812,21:07:00,21:07:00,38307,4,0,0,1.1496
4812,21:12:00,21:12:00,38306,5,0,0,3.7875
4812,21:14:00,21:14:00,43288,6,0,0,5.3483
4812,21:17:00,21:17:00,38305,7,0,0,6.9223
4812,21:20:00,21:20:00,38304,8,0,0,8.1888
4812,21:22:00,21:22:00,38303,9,0,0,8.6960
4812,21:24:00,21:24:00,38302,10,0,0,9.5701
4812,21:29:00,21:29:00,38301,11,0,0,12.2439
4812,21:31:00,21:31:00,38300,12,0,0,13.0083
4812,21:35:00,21:35:00,38299,13,0,0,15.0920
4812,21:39:00,21:39:00,38298,14,0,0,17.7040
4812,21:41:00,21:41:00,38297,15,0,0,18.2436
4812,21:47:00,21:47:00,38296,16,0,0,21.5413
4812,21:50:00,21:50:00,38295,17,0,0,23.7210
4812,21:55:00,21:55:00,38294,18,0,0,27.5676
4812,22:01:00,22:01:00,38293,19,0,0,32.5975
4812,22:03:00,22:03:00,38292,20,0,0,33.0598
4812,22:06:00,22:06:00,38291,21,0,0,33.5438
4813,21:29:00,21:29:00,38310,1,0,0,0.0000
4813,21:31:00,21:31:00,38309,2,0,0,0.3439
4813,21:33:00,21:33:00,38308,3,0,0,0.7248
4813,21:37:00,21:37:00,38307,4,0,0,1.1496
4813,21:42:00,21:42:00,38306,5,0,0,3.7875
4813,21:44:00,21:44:00,43288,6,0,0,5.3483
4813,21:47:00,21:47:00,38305,7,0,0,6.9223
4814,05:45:00,05:45:00,38291,1,0,0,0.0000
4814,05:47:00,05:47:00,38292,2,0,0,0.4892
4814,05:49:00,05:49:00,38293,3,0,0,0.9515
4814,05:56:00,05:56:00,38294,4,0,0,5.9814
4814,06:01:00,06:01:00,38295,5,0,0,9.8280
4814,06:04:00,06:04:00,38296,6,0,0,12.0078
4814,06:09:00,06:09:00,38297,7,0,0,15.3055
4814,06:11:00,06:11:00,38298,8,0,0,15.8451
4814,06:15:00,06:15:00,38299,9,0,0,18.4570
4814,06:19:00,06:19:00,38300,10,0,0,20.5407
4814,06:21:00,06:21:00,38301,11,0,0,21.3051
4814,06:26:00,06:26:00,38302,12,0,0,23.9790
4814,06:28:00,06:28:00,38303,13,0,0,24.8530
4814,06:30:00,06:30:00,38304,14,0,0,25.3602
4814,06:33:00,06:33:00,38305,15,0,0,26.6244
4814,06:35:00,06:35:00,43288,16,0,0,28.1941
4814,06:39:00,06:39:00,38306,17,0,0,29.7492
4814,06:44:00,06:44:00,38307,18,0,0,32.3871
4814,06:47:00,06:47:00,38308,19,0,0,32.8119
4814,06:49:00,06:49:00,38309,20,0,0,33.1928
4814,06:52:00,06:52:00,38310,21,0,0,33.5335
4815,05:57:00,05:57:00,38291,1,0,0,0.0000
4815,05:59:00,05:59:00,38292,2,0,0,0.4892
4815,06:01:00,06:01:00,38293,3,0,0,0.9515
4815,06:08:00,06:08:00,38294,4,0,0,5.9814
4815,06:13:00,06:13:00,38295,5,0,0,9.8280
4815,06:16:00,06:16:00,38296,6,0,0,12.0078
4815,06:21:00,06:21:00,38297,7,0,0,15.3055
4815,06:23:00,06:23:00,38298,8,0,0,15.8451
4815,06:27:00,06:27:00,38299,9,0,0,18.4570
4815,06:31:00,06:31:00,38300,10,0,0,20.5407
4815,06:33:00,06:33:00,38301,11,0,0,21.3051
4815,06:38:00,06:38:00,38302,12,0,0,23.9790
4815,06:40:00,06:40:00,38303,13,0,0,24.8530
4815,06:42:00,06:42:00,38304,14,0,0,25.3602
4815,06:45:00,06:45:00,38305,15,0,0,26.6244
4815,06:47:00,06:47:00,43288,16,0,0,28.1941
4815,06:51:00,06:51:00,38306,17,0,0,29.7492
4815,06:56:00,06:56:00,38307,18,0,0,32.3871
4815,06:59:00,06:59:00,38308,19,0,0,32.8119
4815,07:01:00,07:01:00,38309,20,0,0,33.1928
4815,07:04:00,07:04:00,38310,21,0,0,33.5335
4816,06:12:00,06:12:00,38291,1,0,0,0.0000
4816,06:14:00,06:14:00,38292,2,0,0,0.4892
4816,06:16:00,06:16:00,38293,3,0,0,0.9515
4816,06:23:00,06:23:00,38294,4,0,0,5.9814
4816,06:28:00,06:28:00,38295,5,0,0,9.8280
4816,06:31:00,06:31:00,38296,6,0,0,12.0078
4816,06:36:00,06:36:00,38297,7,0,0,15.3055
4816,06:38:00,06:38:00,38298,8,0,0,15.8451
4816,06:42:00,06:42:00,38299,9,0,0,18.4570
4816,06:46:00,06:46:00,38300,10,0,0,20.5407
4816,06:48:00,06:48:00,38301,11,0,0,21.3051
4816,06:53:00,06:53:00,38302,12,0,0,23.9790
4816,06:55:00,06:55:00,38303,13,0,0,24.8530
4816,06:57:00,06:57:00,38304,14,0,0,25.3602
4816,07:00:00,07:00:00,38305,15,0,0,26.6244
4816,07:02:00,07:02:00,43288,16,0,0,28.1941
4816,07:06:00,07:06:00,38306,17,0,0,29.7492
4816,07:11:00,07:11:00,38307,18,0,0,32.3871
4816,07:14:00,07:14:00,38308,19,0,0,32.8119
4816,07:16:00,07:16:00,38309,20,0,0,33.1928
4816,07:19:00,07:19:00,38310,21,0,0,33.5335
4817,06:27:00,06:27:00,38291,1,0,0,0.0000
4817,06:29:00,06:29:00,38292,2,0,0,0.4892
4817,06:31:00,06:31:00,38293,3,0,0,0.9515
4817,06:38:00,06:38:00,38294,4,0,0,5.9814
4817,06:43:00,06:43:00,38295,5,0,0,9.8280
4817,06:46:00,06:46:00,38296,6,0,0,12.0078
4817,06:51:00,06:51:00,38297,7,0,0,15.3055
4817,06:53:00,06:53:00,38298,8,0,0,15.8451
4817,06:57:00,06:57:00,38299,9,0,0,18.4570
4817,07:01:00,07:01:00,38300,10,0,0,20.5407
4817,07:03:00,07:03:00,38301,11,0,0,21.3051
4817,07:08:00,07:08:00,38302,12,0,0,23.9790
4817,07:10:00,07:10:00,38303,13,0,0,24.8530
4817,07:12:00,07:12:00,38304,14,0,0,25.3602
4817,07:15:00,07:15:00,38305,15,0,0,26.6244
4817,07:17:00,07:17:00,43288,16,0,0,28.1941
4817,07:21:00,07:21:00,38306,17,0,0,29.7492
4817,07:26:00,07:26:00,38307,18,0,0,32.3871
4817,07:29:00,07:29:00,38308,19,0,0,32.8119
4817,07:31:00,07:31:00,38309,20,0,0,33.1928
4817,07:34:00,07:34:00,38310,21,0,0,33.5335
4818,06:42:00,06:42:00,38291,1,0,0,0.0000
4818,06:44:00,06:44:00,38292,2,0,0,0.4892
4818,06:46:00,06:46:00,38293,3,0,0,0.9515
4818,06:53:00,06:53:00,38294,4,0,0,5.9814
4818,06:58:00,06:58:00,38295,5,0,0,9.8280
4818,07:01:00,07:01:00,38296,6,0,0,12.0078
4818,07:06:00,07:06:00,38297,7,0,0,15.3055
4818,07:08:00,07:08:00,38298,8,0,0,15.8451
4818,07:12:00,07:12:00,38299,9,0,0,18.4570
4818,07:16:00,07:16:00,38300,10,0,0,20.5407
4818,07:18:00,07:18:00,38301,11,0,0,21.3051
4818,07:23:00,07:23:00,38302,12,0,0,23.9790
4818,07:25:00,07:25:00,38303,13,0,0,24.8530
4818,07:27:00,07:27:00,38304,14,0,0,25.3602
4818,07:30:00,07:30:00,38305,15,0,0,26.6244
4818,07:32:00,07:32:00,43288,16,0,0,28.1941
4818,07:36:00,07:36:00,38306,17,0,0,29.7492
4818,07:41:00,07:41:00,38307,18,0,0,32.3871
4818,07:44:00,07:44:00,38308,19,0,0,32.8119
4818,07:46:00,07:46:00,38309,20,0,0,33.1928
4818,07:49:00,07:49:00,38310,21,0,0,33.5335
4819,06:57:00,06:57:00,38291,1,0,0,0.0000
4819,06:59:00,06:59:00,38292,2,0,0,0.4892
4819,07:01:00,07:01:00,38293,3,0,0,0.9515
4819,07:08:00,07:08:00,38294,4,0,0,5.9814
4819,07:13:00,07:13:00,38295,5,0,0,9.8280
4819,07:16:00,07:16:00,38296,6,0,0,12.0078
4819,07:21:00,07:21:00,38297,7,0,0,15.3055
4819,07:23:00,07:23:00,38298,8,0,0,15.8451
4819,07:27:00,07:27:00,38299,9,0,0,18.4570
4819,07:31:00,07:31:00,38300,10,0,0,20.5407
4819,07:33:00,07:33:00,38301,11,0,0,21.3051
4819,07:38:00,07:38:00,38302,12,0,0,23.9790
4819,07:40:00,07:40:00,38303,13,0,0,24.8530
4819,07:42:00,07:42:00,38304,14,0,0,25.3602
4819,07:45:00,07:45:00,38305,15,0,0,26.6244
4819,07:47:00,07:47:00,43288,16,0,0,28.1941
4819,07:51:00,07:51:00,38306,17,0,0,29.7492
4819,07:56:00,07:56:00,38307,18,0,0,32.3871
4819,07:59:00,07:59:00,38308,19,0,0,32.8119
4819,08:01:00,08:01:00,38309,20,0,0,33.1928
4819,08:04:00,08:04:00,38310,21,0,0,33.5335
4820,07:12:00,07:12:00,38291,1,0,0,0.0000
4820,07:14:00,07:14:00,38292,2,0,0,0.4892
4820,07:16:00,07:16:00,38293,3,0,0,0.9515
4820,07:23:00,07:23:00,38294,4,0,0,5.9814
4820,07:28:00,07:28:00,38295,5,0,0,9.8280
4820,07:31:00,07:31:00,38296,6,0,0,12.0078
4820,07:36:00,07:36:00,38297,7,0,0,15.3055
4820,07:38:00,07:38:00,38298,8,0,0,15.8451
4820,07:42:00,07:42:00,38299,9,0,0,18.4570
4820,07:46:00,07:46:00,38300,10,0,0,20.5407
4820,07:48:00,07:48:00,38301,11,0,0,21.3051
4820,07:53:00,07:53:00,38302,12,0,0,23.9790
4820,07:55:00,07:55:00,38303,13,0,0,24.8530
4820,07:57:00,07:57:00,38304,14,0,0,25.3602
4820,08:00:00,08:00:00,38305,15,0,0,26.6244
4820,08:02:00,08:02:00,43288,16,0,0,28.1941
4820,08:06:00,08:06:00,38306,17,0,0,29.7492
4820,08:11:00,08:11:00,38307,18,0,0,32.3871
4820,08:14:00,08:14:00,38308,19,0,0,32.8119
4820,08:16:00,08:16:00,38309,20,0,0,33.1928
4820,08:19:00,08:19:00,38310,21,0,0,33.5335
4821,07:27:00,07:27:00,38291,1,0,0,0.0000
4821,07:29:00,07:29:00,38292,2,0,0,0.4892
4821,07:31:00,07:31:00,38293,3,0,0,0.9515
4821,07:38:00,07:38:00,38294,4,0,0,5.9814
4821,07:43:00,07:43:00,38295,5,0,0,9.8280
4821,07:46:00,07:46:00,38296,6,0,0,12.0078
4821,07:51:00,07:51:00,38297,7,0,0,15.3055
4821,07:53:00,07:53:00,38298,8,0,0,15.8451
4821,07:57:00,07:57:00,38299,9,0,0,18.4570
4821,08:01:00,08:01:00,38300,10,0,0,20.5407
4821,08:03:00,08:03:00,38301,11,0,0,21.3051
4821,08:08:00,08:08:00,38302,12,0,0,23.9790
4821,08:10:00,08:10:00,38303,13,0,0,24.8530
4821,08:12:00,08:12:00,38304,14,0,0,25.3602
4821,08:15:00,08:15:00,38305,15,0,0,26.6244
4821,08:17:00,08:17:00,43288,16,0,0,28.1941
4821,08:21:00,08:21:00,38306,17,0,0,29.7492
4821,08:26:00,08:26:00,38307,18,0,0,32.3871
4821,08:29:00,08:29:00,38308,19,0,0,32.8119
4821,08:31:00,08:31:00,38309,20,0,0,33.1928
4821,08:34:00,08:34:00,38310,21,0,0,33.5335
4822,07:42:00,07:42:00,38291,1,0,0,0.0000
4822,07:44:00,07:44:00,38292,2,0,0,0.4892
4822,07:46:00,07:46:00,38293,3,0,0,0.9515
4822,07:53:00,07:53:00,38294,4,0,0,5.9814
4822,07:58:00,07:58:00,38295,5,0,0,9.8280
4822,08:01:00,08:01:00,38296,6,0,0,12.0078
4822,08:06:00,08:06:00,38297,7,0,0,15.3055
4822,08:08:00,08:08:00,38298,8,0,0,15.8451
4822,08:12:00,08:12:00,38299,9,0,0,18.4570
4822,08:16:00,08:16:00,38300,10,0,0,20.5407
4822,08:18:00,08:18:00,38301,11,0,0,21.3051
4822,08:23:00,08:23:00,38302,12,0,0,23.9790
4822,08:25:00,08:25:00,38303,13,0,0,24.8530
4822,08:27:00,08:27:00,38304,14,0,0,25.3602
4822,08:30:00,08:30:00,38305,15,0,0,26.6244
4822,08:32:00,08:32:00,43288,16,0,0,28.1941
4822,08:36:00,08:36:00,38306,17,0,0,29.7492
4822,08:41:00,08:41:00,38307,18,0,0,32.3871
4822,08:44:00,08:44:00,38308,19,0,0,32.8119
4822,08:46:00,08:46:00,38309,20,0,0,33.1928
4822,08:49:00,08:49:00,38310,21,0,0,33.5335
4823,07:57:00,07:57:00,38291,1,0,0,0.0000
4823,07:59:00,07:59:00,38292,2,0,0,0.4892
4823,08:01:00,08:01:00,38293,3,0,0,0.9515
4823,08:08:00,08:08:00,38294,4,0,0,5.9814
4823,08:13:00,08:13:00,38295,5,0,0,9.8280
4823,08:16:00,08:16:00,38296,6,0,0,12.0078
4823,08:21:00,08:21:00,38297,7,0,0,15.3055
4823,08:23:00,08:23:00,38298,8,0,0,15.8451
4823,08:27:00,08:27:00,38299,9,0,0,18.4570
4823,08:31:00,08:31:00,38300,10,0,0,20.5407
4823,08:33:00,08:33:00,38301,11,0,0,21.3051
4823,08:38:00,08:38:00,38302,12,0,0,23.9790
4823,08:40:00,08:40:00,38303,13,0,0,24.8530
4823,08:42:00,08:42:00,38304,14,0,0,25.3602
4823,08:45:00,08:45:00,38305,15,0,0,26.6244
4823,08:47:00,08:47:00,43288,16,0,0,28.1941
4823,08:51:00,08:51:00,38306,17,0,0,29.7492
4823,08:56:00,08:56:00,38307,18,0,0,32.3871
4823,08:59:00,08:59:00,38308,19,0,0,32.8119
4823,09:01:00,09:01:00,38309,20,0,0,33.1928
4823,09:04:00,09:04:00,38310,21,0,0,33.5335
4824,08:12:00,08:12:00,38291,1,0,0,0.0000
4824,08:14:00,08:14:00,38292,2,0,0,0.4892
4824,08:16:00,08:16:00,38293,3,0,0,0.9515
4824,08:23:00,08:23:00,38294,4,0,0,5.9814
4824,08:28:00,08:28:00,38295,5,0,0,9.8280
4824,08:31:00,08:31:00,38296,6,0,0,12.0078
4824,08:36:00,08:36:00,38297,7,0,0,15.3055
4824,08:38:00,08:38:00,38298,8,0,0,15.8451
4824,08:42:00,08:42:00,38299,9,0,0,18.4570
4824,08:46:00,08:46:00,38300,10,0,0,20.5407
4824,08:48:00,08:48:00,38301,11,0,0,21.3051
4824,08:53:00,08:53:00,38302,12,0,0,23.9790
4824,08:55:00,08:55:00,38303,13,0,0,24.8530
4824,08:57:00,08:57:00,38304,14,0,0,25.3602
4824,09:00:00,09:00:00,38305,15,0,0,26.6244
4824,09:02:00,09:02:00,43288,16,0,0,28.1941
4824,09:06:00,09:06:00,38306,17,0,0,29.7492
4824,09:11:00,09:11:00,38307,18,0,0,32.3871
4824,09:14:00,09:14:00,38308,19,0,0,32.8119
4824,09:16:00,09:16:00,38309,20,0,0,33.1928
4824,09:19:00,09:19:00,38310,21,0,0,33.5335
4825,08:27:00,08:27:00,38291,1,0,0,0.0000
4825,08:29:00,08:29:00,38292,2,0,0,0.4892
4825,08:31:00,08:31:00,38293,3,0,0,0.9515
4825,08:38:00,08:38:00,38294,4,0,0,5.9814
4825,08:43:00,08:43:00,38295,5,0,0,9.8280
4825,08:46:00,08:46:00,38296,6,0,0,12.0078
4825,08:51:00,08:51:00,38297,7,0,0,15.3055
4825,08:53:00,08:53:00,38298,8,0,0,15.8451
4825,08:57:00,08:57:00,38299,9,0,0,18.4570
4825,09:01:00,09:01:00,38300,10,0,0,20.5407
4825,09:03:00,09:03:00,38301,11,0,0,21.3051
4825,09:08:00,09:08:00,38302,12,0,0,23.9790
4825,09:10:00,09:10:00,38303,13,0,0,24.8530
4825,09:12:00,09:12:00,38304,14,0,0,25.3602
4825,09:15:00,09:15:00,38305,15,0,0,26.6244
4825,09:17:00,09:17:00,43288,16,0,0,28.1941
4825,09:21:00,09:21:00,38306,17,0,0,29.7492
4825,09:26:00,09:26:00,38307,18,0,0,32.3871
4825,09:29:00,09:29:00,38308,19,0,0,32.8119
4825,09:31:00,09:31:00,38309,20,0,0,33.1928
4825,09:34:00,09:34:00,38310,21,0,0,33.5335
4826,08:57:00,08:57:00,38291,1,0,0,0.0000
4826,08:59:00,08:59:00,38292,2,0,0,0.4892
4826,09:01:00,09:01:00,38293,3,0,0,0.9515
4826,09:08:00,09:08:00,38294,4,0,0,5.9814
4826,09:13:00,09:13:00,38295,5,0,0,9.8280
4826,09:16:00,09:16:00,38296,6,0,0,12.0078
4826,09:21:00,09:21:00,38297,7,0,0,15.3055
4826,09:23:00,09:23:00,38298,8,0,0,15.8451
4826,09:27:00,09:27:00,38299,9,0,0,18.4570
4826,09:31:00,09:31:00,38300,10,0,0,20.5407
4826,09:33:00,09:33:00,38301,11,0,0,21.3051
4826,09:38:00,09:38:00,38302,12,0,0,23.9790
4826,09:40:00,09:40:00,38303,13,0,0,24.8530
4826,09:42:00,09:42:00,38304,14,0,0,25.3602
4826,09:45:00,09:45:00,38305,15,0,0,26.6244
4826,09:47:00,09:47:00,43288,16,0,0,28.1941
4826,09:51:00,09:51:00,38306,17,0,0,29.7492
4826,09:56:00,09:56:00,38307,18,0,0,32.3871
4826,09:59:00,09:59:00,38308,19,0,0,32.8119
4826,10:01:00,10:01:00,38309,20,0,0,33.1928
4826,10:04:00,10:04:00,38310,21,0,0,33.5335
4827,09:27:00,09:27:00,38291,1,0,0,0.0000
4827,09:29:00,09:29:00,38292,2,0,0,0.4892
4827,09:31:00,09:31:00,38293,3,0,0,0.9515
4827,09:38:00,09:38:00,38294,4,0,0,5.9814
4827,09:43:00,09:43:00,38295,5,0,0,9.8280
4827,09:46:00,09:46:00,38296,6,0,0,12.0078
4827,09:51:00,09:51:00,38297,7,0,0,15.3055
4827,09:53:00,09:53:00,38298,8,0,0,15.8451
4827,09:57:00,09:57:00,38299,9,0,0,18.4570
4827,10:01:00,10:01:00,38300,10,0,0,20.5407
4827,10:03:00,10:03:00,38301,11,0,0,21.3051
4827,10:08:00,10:08:00,38302,12,0,0,23.9790
4827,10:10:00,10:10:00,38303,13,0,0,24.8530
4827,10:12:00,10:12:00,38304,14,0,0,25.3602
4827,10:15:00,10:15:00,38305,15,0,0,26.6244
4827,10:17:00,10:17:00,43288,16,0,0,28.1941
4827,10:21:00,10:21:00,38306,17,0,0,29.7492
4827,10:26:00,10:26:00,38307,18,0,0,32.3871
4827,10:29:00,10:29:00,38308,19,0,0,32.8119
4827,10:31:00,10:31:00,38309,20,0,0,33.1928
4827,10:34:00,10:34:00,38310,21,0,0,33.5335
4828,09:57:00,09:57:00,38291,1,0,0,0.0000
4828,09:59:00,09:59:00,38292,2,0,0,0.4892
4828,10:01:00,10:01:00,38293,3,0,0,0.9515
4828,10:08:00,10:08:00,38294,4,0,0,5.9814
4828,10:13:00,10:13:00,38295,5,0,0,9.8280
4828,10:16:00,10:16:00,38296,6,0,0,12.0078
4828,10:21:00,10:21:00,38297,7,0,0,15.3055
4828,10:23:00,10:23:00,38298,8,0,0,15.8451
4828,10:27:00,10:27:00,38299,9,0,0,18.4570
4828,10:31:00,10:31:00,38300,10,0,0,20.5407
4828,10:33:00,10:33:00,38301,11,0,0,21.3051
4828,10:38:00,10:38:00,38302,12,0,0,23.9790
4828,10:40:00,10:40:00,38303,13,0,0,24.8530
4828,10:42:00,10:42:00,38304,14,0,0,25.3602
4828,10:45:00,10:45:00,38305,15,0,0,26.6244
4828,10:47:00,10:47:00,43288,16,0,0,28.1941
4828,10:51:00,10:51:00,38306,17,0,0,29.7492
4828,10:56:00,10:56:00,38307,18,0,0,32.3871
4828,10:59:00,10:59:00,38308,19,0,0,32.8119
4828,11:01:00,11:01:00,38309,20,0,0,33.1928
4828,11:04:00,11:04:00,38310,21,0,0,33.5335
4829,10:27:00,10:27:00,38291,1,0,0,0.0000
4829,10:29:00,10:29:00,38292,2,0,0,0.4892
4829,10:31:00,10:31:00,38293,3,0,0,0.9515
4829,10:38:00,10:38:00,38294,4,0,0,5.9814
4829,10:43:00,10:43:00,38295,5,0,0,9.8280
4829,10:46:00,10:46:00,38296,6,0,0,12.0078
4829,10:51:00,10:51:00,38297,7,0,0,15.3055
4829,10:53:00,10:53:00,38298,8,0,0,15.8451
4829,10:57:00,10:57:00,38299,9,0,0,18.4570
4829,11:01:00,11:01:00,38300,10,0,0,20.5407
4829,11:03:00,11:03:00,38301,11,0,0,21.3051
4829,11:08:00,11:08:00,38302,12,0,0,23.9790
4829,11:10:00,11:10:00,38303,13,0,0,24.8530
4829,11:12:00,11:12:00,38304,14,0,0,25.3602
4829,11:15:00,11:15:00,38305,15,0,0,26.6244
4829,11:17:00,11:17:00,43288,16,0,0,28.1941
4829,11:21:00,11:21:00,38306,17,0,0,29.7492
4829,11:26:00,11:26:00,38307,18,0,0,32.3871
4829,11:29:00,11:29:00,38308,19,0,0,32.8119
4829,11:31:00,11:31:00,38309,20,0,0,33.1928
4829,11:34:00,11:34:00,38310,21,0,0,33.5335
4830,10:57:00,10:57:00,38291,1,0,0,0.0000
4830,10:59:00,10:59:00,38292,2,0,0,0.4892
4830,11:01:00,11:01:00,38293,3,0,0,0.9515
4830,11:08:00,11:08:00,38294,4,0,0,5.9814
4830,11:13:00,11:13:00,38295,5,0,0,9.8280
4830,11:16:00,11:16:00,38296,6,0,0,12.0078
4830,11:21:00,11:21:00,38297,7,0,0,15.3055
4830,11:23:00,11:23:00,38298,8,0,0,15.8451
4830,11:27:00,11:27:00,38299,9,0,0,18.4570
4830,11:31:00,11:31:00,38300,10,0,0,20.5407
4830,11:33:00,11:33:00,38301,11,0,0,21.3051
4830,11:38:00,11:38:00,38302,12,0,0,23.9790
4830,11:40:00,11:40:00,38303,13,0,0,24.8530
4830,11:42:00,11:42:00,38304,14,0,0,25.3602
4830,11:45:00,11:45:00,38305,15,0,0,26.6244
4830,11:47:00,11:47:00,43288,16,0,0,28.1941
4830,11:51:00,11:51:00,38306,17,0,0,29.7492
4830,11:56:00,11:56:00,38307,18,0,0,32.3871
4830,11:59:00,11:59:00,38308,19,0,0,32.8119
4830,12:01:00,12:01:00,38309,20,0,0,33.1928
4830,12:04:00,12:04:00,38310,21,0,0,33.5335
4831,11:27:00,11:27:00,38291,1,0,0,0.0000
4831,11:29:00,11:29:00,38292,2,0,0,0.4892
4831,11:31:00,11:31:00,38293,3,0,0,0.9515
4831,11:38:00,11:38:00,38294,4,0,0,5.9814
4831,11:43:00,11:43:00,38295,5,0,0,9.8280
4831,11:46:00,11:46:00,38296,6,0,0,12.0078
4831,11:51:00,11:51:00,38297,7,0,0,15.3055
4831,11:53:00,11:53:00,38298,8,0,0,15.8451
4831,11:57:00,11:57:00,38299,9,0,0,18.4570
4831,12:01:00,12:01:00,38300,10,0,0,20.5407
4831,12:03:00,12:03:00,38301,11,0,0,21.3051
4831,12:08:00,12:08:00,38302,12,0,0,23.9790
4831,12:10:00,12:10:00,38303,13,0,0,24.8530
4831,12:12:00,12:12:00,38304,14,0,0,25.3602
4831,12:15:00,12:15:00,38305,15,0,0,26.6244
4831,12:17:00,12:17:00,43288,16,0,0,28.1941
4831,12:21:00,12:21:00,38306,17,0,0,29.7492
4831,12:26:00,12:26:00,38307,18,0,0,32.3871
4831,12:29:00,12:29:00,38308,19,0,0,32.8119
4831,12:31:00,12:31:00,38309,20,0,0,33.1928
4831,12:34:00,12:34:00,38310,21,0,0,33.5335
4832,11:57:00,11:57:00,38291,1,0,0,0.0000
4832,11:59:00,11:59:00,38292,2,0,0,0.4892
